PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z
05698,8660864,0.294293,-0.676192,9.312862,-0.037229,-0.125481,0.217850
05699,8660889,0.259734,-0.532671,9.390551,-0.038394,-0.124128,0.217336
05700,8660914,0.231811,-0.605491,9.453557,-0.049476,-0.126533,0.215889
05701,8660939,0.171941,-0.794099,9.324028,-0.042962,-0.126119,0.214263
05702,8660964,0.074987,-0.680121,9.283710,-0.042103,-0.120947,0.215139
05703,8660989,0.126729,-0.768342,9.148302,-0.039989,-0.120772,0.211760
05704,8661014,0.070482,-0.653877,9.178811,-0.039107,-0.121376,0.209887
05705,8661039,0.037567,-0.643541,9.028059,-0.045750,-0.117940,0.212532
05706,8661064,-0.026016,-0.583007,8.937209,-0.047797,-0.115857,0.211900
05707,8661089,0.050690,-0.529032,8.915598,-0.050573,-0.115448,0.212344
05708,8661114,0.079442,-0.537628,8.893586,-0.053351,-0.109529,0.213631
05709,8661139,0.018966,-0.506351,8.905848,-0.059338,-0.105430,0.215956
05710,8661164,0.022982,-0.561088,8.859349,-0.063449,-0.099556,0.214963
05711,8661189,0.028311,-0.509437,8.893179,-0.070840,-0.096914,0.215811
05712,8661214,0.035880,-0.510948,8.798642,-0.076567,-0.092636,0.217227
05713,8661239,0.030922,-0.485708,8.780237,-0.079823,-0.081256,0.214259
05714,8661264,0.010222,-0.430798,8.805989,-0.088510,-0.079377,0.217297
05715,8661289,0.017611,-0.457090,8.752864,-0.092751,-0.073920,0.219802
05716,8661314,0.011750,-0.408047,8.757730,-0.099273,-0.066575,0.221825
05717,8661339,0.014388,-0.425201,8.775463,-0.106591,-0.063968,0.223248
05718,8661364,0.005986,-0.468643,8.770923,-0.113624,-0.064568,0.229120
05719,8661389,0.029415,-0.462884,8.817294,-0.115548,-0.052676,0.230313
05720,8661414,0.023005,-0.474562,8.887169,-0.122947,-0.052924,0.232442
05721,8661439,0.003323,-0.486890,8.959648,-0.122623,-0.049600,0.233259
05722,8661464,-0.012517,-0.495505,8.988661,-0.125536,-0.045030,0.240049
05723,8661489,-0.029657,-0.518501,9.081737,-0.125766,-0.045282,0.238658
05724,8661514,-0.021439,-0.495549,9.104675,-0.127977,-0.042090,0.243384
05725,8661539,-0.058141,-0.522683,9.161682,-0.122197,-0.042082,0.248779
05726,8661564,-0.095183,-0.473767,9.230189,-0.120871,-0.039177,0.251182
05727,8661589,-0.081271,-0.515027,9.237096,-0.121653,-0.039756,0.259847
05728,8661614,-0.087487,-0.517435,9.258364,-0.119482,-0.038336,0.260799
05729,8661639,-0.111426,-0.485620,9.253126,-0.117319,-0.039645,0.265992
05730,8661664,-0.112942,-0.530183,9.222916,-0.111844,-0.037940,0.268645
05731,8661689,-0.108349,-0.524368,9.254794,-0.109471,-0.035030,0.272078
05732,8661714,-0.096390,-0.543466,9.255819,-0.105181,-0.035164,0.279381
05733,8661739,-0.127976,-0.579870,9.235746,-0.097893,-0.032562,0.278801
05734,8661764,-0.113053,-0.618858,9.202292,-0.094232,-0.029701,0.281853
05735,8661789,-0.105925,-0.636362,9.187346,-0.088266,-0.028317,0.283343
05736,8661088,NaN,NaN,NaN,NaN,NaN,NaN
05737,8661814,-0.117205,-0.663703,9.159902,-0.086358,-0.020896,0.286465
05738,8661839,-0.129332,-0.666844,9.080559,-0.080715,-0.011542,0.288627
05739,8661864,-0.162891,-0.659501,9.039764,-0.084278,-0.010324,0.290065
05740,8661889,-0.155460,-0.643032,8.994135,-0.080815,-0.009277,0.292674
05741,8661914,-0.140122,-0.663761,8.970028,-0.079444,-0.000489,0.298718
05742,8661939,-0.164292,-0.592203,8.985003,-0.083528,0.005632,0.298787
05743,8661964,-0.153849,-0.623975,8.953433,-0.082736,0.010844,0.300226
05744,8661989,-0.131372,-0.581959,8.968573,-0.085527,0.023278,0.301190
05745,8662014,-0.107544,-0.560858,9.002833,-0.090700,0.029203,0.304384
05746,8662039,-0.085706,-0.597922,8.984297,-0.099823,0.032223,0.306051
05747,8662064,-0.070677,-0.550458,8.998296,-0.101820,0.043479,0.309128
05748,8662089,-0.098401,-0.529415,9.018605,-0.109772,0.045546,0.314374
05749,8662114,-0.093506,-0.534325,9.045971,-0.115398,0.052980,0.314485
05750,8662139,-0.087560,-0.507727,9.085835,-0.119804,0.056883,0.316686
05751,8662164,-0.084987,-0.506568,9.147604,-0.128001,0.065040,0.317381
05752,8662189,-0.099226,-0.487646,9.247263,-0.129928,0.069451,0.320733
05753,8662214,-0.100229,-0.507598,9.352164,-0.128245,0.078120,0.323499
05754,8662239,-0.125454,-0.470830,9.523592,-0.126556,0.075880,0.326269
05755,8662264,-0.139759,-0.487063,9.611921,-0.127608,0.076332,0.331113
05756,8662289,-0.127713,-0.472247,9.745870,-0.122748,0.080752,0.340401
05757,8662314,-0.165709,-0.481571,9.852038,-0.115259,0.078731,0.343683
05758,8662339,-0.151416,-0.504451,9.959281,-0.109145,0.077615,0.352307
05759,8662364,-0.162940,-0.526209,10.086124,-0.096196,0.076253,0.358520
05760,8662389,-0.186674,-0.546433,10.149856,-0.087653,0.069868,0.366461
05761,8662414,-0.203051,-0.579696,10.188817,-0.075170,0.071678,0.372107
05762,8662439,-0.212084,-0.605997,10.245281,-0.064203,0.066262,0.373771
05763,8662464,-0.222886,-0.659932,10.282456,-0.051901,0.063749,0.380779
05764,8662489,-0.207960,-0.689831,10.282616,-0.032955,0.056861,0.382457
05765,8662514,-0.201363,-0.677363,10.308804,-0.023662,0.053457,0.390787
05766,8662539,-0.255998,-0.661649,10.345270,-0.007175,0.049060,0.395941
05767,8662564,-0.248787,-0.666455,10.331096,0.003009,0.040346,0.401009
05768,8662589,-0.286513,-0.631617,10.321757,0.014783,0.040276,0.405804
05769,8662614,-0.294572,-0.591215,10.280138,0.026567,0.038027,0.411113
05770,8662639,-0.263521,-0.547766,10.236702,0.032173,0.037082,0.416468
05771,8662664,-0.229412,-0.501598,10.177125,0.036325,0.034014,0.421638
05772,8662689,-0.232098,-0.539743,10.143225,0.038254,0.031532,0.428823
05773,8662714,-0.196803,-0.515210,10.152455,0.041477,0.029857,0.430388
05774,8662739,-0.194563,-0.477262,10.147520,0.044676,0.025678,0.434785
05775,8662764,-0.161099,-0.479713,10.116336,0.044649,0.030024,0.439202
05776,8662789,-0.132225,-0.421063,10.094614,0.045885,0.030537,0.440668
05777,8662814,-0.121370,-0.414676,10.077830,0.046199,0.030125,0.445700
05778,8662839,-0.093894,-0.390933,10.099860,0.048810,0.031944,0.452910
05779,8662864,-0.117783,-0.350818,10.118765,0.050574,0.026111,0.451755
05780,8662889,-0.093985,-0.281881,10.147085,0.050395,0.030544,0.456015
05781,8662914,-0.044294,-0.287339,10.207597,0.046883,0.031573,0.459436
05782,8662939,-0.014464,-0.323154,10.218662,0.045940,0.027611,0.465006
05783,8662964,0.011629,-0.346443,10.266658,0.045388,0.034774,0.469319
05784,8662989,0.037474,-0.361678,10.313821,0.050043,0.030185,0.469451
05785,8663014,0.041697,-0.378912,10.323216,0.050525,0.034412,0.475750
05786,8663039,0.030370,-0.385143,10.329942,0.054852,0.037908,0.478373
05787,8663064,0.008486,-0.413100,10.295160,0.060333,0.038218,0.481565
05788,8663089,0.016321,-0.444951,10.255062,0.061057,0.041228,0.482290
05789,8663114,0.001662,-0.444740,10.226975,0.060258,0.042745,0.486282
05790,8663139,-0.007025,-0.499228,10.172528,0.066959,0.044610,0.489920
05791,8663164,0.009353,-0.512426,10.160971,0.074220,0.044055,0.492678
05792,8663189,0.010019,-0.528351,10.121685,0.080349,0.051127,0.492487
05793,8663214,-0.015870,-0.561395,10.069691,0.085200,0.053025,0.497081
05794,8663239,-0.051333,-0.592933,10.058228,0.089673,0.056072,0.497124
05795,8663264,-0.040170,-0.593090,10.060949,0.092831,0.055552,0.499138
05796,8663289,-0.090538,-0.596815,10.103435,0.097052,0.058039,0.500473
05797,8663314,-0.091324,-0.597870,10.098315,0.106039,0.061605,0.503432
05798,8663339,-0.115968,-0.532627,10.101668,0.109453,0.064003,0.505924
05799,8663364,-0.157524,-0.513924,10.101684,0.108158,0.068540,0.508363
05800,8663389,-0.145422,-0.487493,10.074693,0.108235,0.070670,0.512105
05801,8663414,-0.150325,-0.490306,10.064753,0.113753,0.073557,0.515712
05802,8663439,-0.189235,-0.535623,10.013161,0.112800,0.077102,0.518719
05803,8663464,-0.176459,-0.505466,9.983644,0.117325,0.080983,0.520437
05804,8663489,-0.240007,-0.391126,9.941678,0.114047,0.089932,0.522574
05805,8663514,-0.235632,-0.427244,9.848960,0.109606,0.091583,0.527769
05806,8663539,-0.265222,-0.394312,9.773966,0.105315,0.097924,0.531957
05807,8663564,-0.321813,-0.370992,9.709509,0.105084,0.102919,0.534640
05808,8663589,-0.307533,-0.333604,9.684948,0.108386,0.109264,0.535328
05809,8663614,-0.282210,-0.239277,9.635008,0.095070,0.114692,0.541917
05810,8663639,-0.277775,-0.206162,9.577708,0.093644,0.125121,0.544778
05811,8663664,-0.310256,-0.180525,9.507387,0.087053,0.130203,0.545939
05812,8663689,-0.252598,-0.195803,9.490302,0.082726,0.132754,0.551454
05813,8663714,-0.236574,-0.139436,9.541006,0.075505,0.142997,0.556242
05814,8663739,-0.269311,-0.181389,9.664382,0.069333,0.150766,0.559747
05815,8663764,-0.067227,-0.155228,9.739399,0.065256,0.152922,0.563619
05816,8663789,0.002942,-0.444127,9.865780,0.075560,0.182568,0.564874
05817,8663814,-0.776344,-0.152639,9.839911,0.054198,0.164155,0.563657
05818,8663839,0.002835,-0.649307,9.836172,0.056679,0.159246,0.556850
05819,8663864,0.154517,-0.608412,10.018586,0.076044,0.185142,0.559128
05820,8663889,-0.168213,-0.496127,10.036662,0.072087,0.200479,0.570629
05821,8663914,-0.414485,-0.462035,9.983785,0.067804,0.200408,0.571463
05822,8663939,-0.516389,-0.616453,9.853360,0.058950,0.186157,0.579017
05823,8663964,-0.364935,-0.775646,9.671410,0.064684,0.172327,0.591735
05824,8663989,-0.024966,-0.470077,9.745890,0.060334,0.192783,0.594259
05825,8664014,-0.290901,-0.537632,9.656861,0.049443,0.218133,0.596687
05826,8664039,-0.586242,-0.532825,9.583538,0.048498,0.217041,0.598312
05827,8664064,-0.541439,-0.582954,9.525644,0.044573,0.208914,0.597108
05828,8664089,-0.375697,-0.533367,9.515475,0.048586,0.224771,0.598057
05829,8664114,-0.513986,-0.439303,9.446113,0.045153,0.237184,0.593057
05830,8664139,-0.656619,-0.410376,9.368030,0.041986,0.240356,0.581656
05831,8664164,-0.738599,-0.400521,9.429087,0.042144,0.240824,0.572347
05832,8664189,-0.735517,-0.337183,9.522256,0.043350,0.244739,0.542959
05833,8664214,-0.808290,-0.279304,9.652637,0.034883,0.250275,0.508388
05834,8664239,-0.798552,-0.432792,9.724238,0.024512,0.250792,0.476340
05835,8664264,-0.689825,-0.727404,9.808937,0.019888,0.253107,0.450701
05836,8664289,-0.547071,-1.019987,9.907140,0.013912,0.251261,0.435386
05837,8663588,NaN,NaN,NaN,NaN,NaN,NaN
05838,8664314,-0.460574,-1.311258,9.972191,0.015902,0.253681,0.439652
05839,8664339,-0.443898,-1.619516,10.071761,0.023184,0.247052,0.446919
05840,8664364,-0.481792,-1.838365,10.187226,0.043220,0.236767,0.449697
05841,8664389,-0.555667,-1.715453,10.542148,0.072045,0.232237,0.444486
05842,8664414,-0.328386,-1.558827,10.980626,0.056054,0.219221,0.456417
05843,8664439,-0.328426,-2.224825,10.937478,0.048315,0.209073,0.490890
05844,8664464,-0.217644,-2.358992,11.045678,0.068992,0.197778,0.510252
05845,8664489,-0.166738,-2.420794,11.250308,0.084435,0.188563,0.553472
05846,8664514,-0.372810,-2.003352,11.474594,0.102348,0.175569,0.553288
05847,8664539,-0.110889,-1.948892,11.810876,0.107361,0.164830,0.537681
05848,8664564,0.019551,-2.061853,12.004029,0.122677,0.155461,0.528249
05849,8664589,-0.071182,-1.982024,12.227876,0.132648,0.143103,0.517789
05850,8664614,0.067327,-1.901040,12.269890,0.140650,0.130307,0.514133
05851,8664639,0.153510,-1.810642,12.405792,0.154402,0.119565,0.521530
05852,8664664,0.204572,-1.718710,12.491315,0.161461,0.107437,0.524057
05853,8664689,0.096238,-1.523785,12.597394,0.168872,0.097305,0.528076
05854,8664714,0.152368,-1.443349,12.562187,0.166879,0.081005,0.539263
05855,8664739,0.166308,-1.352058,12.567563,0.172228,0.063378,0.560240
05856,8664764,0.208717,-1.264205,12.564355,0.175803,0.053530,0.580496
05857,8664789,0.152293,-1.234097,12.505763,0.175373,0.042606,0.593408
05858,8664814,0.117545,-1.283393,12.451198,0.176682,0.028142,0.599936
05859,8664839,0.058792,-1.323854,12.416862,0.171108,0.018729,0.588270
05860,8664864,0.143884,-1.455610,12.245895,0.170720,0.000624,0.571778
05861,8664889,0.195226,-1.470761,12.152975,0.165362,-0.006509,0.541297
05862,8664914,0.198084,-1.523048,11.977425,0.160792,-0.021355,0.502730
05863,8664939,0.236448,-1.502428,11.842786,0.150257,-0.031500,0.459111
05864,8664964,0.236705,-1.341907,11.523272,0.136391,-0.042707,0.407340
05865,8664989,0.781553,-1.364164,11.468696,0.123788,-0.022066,0.356915
05866,8665014,0.212640,-1.265715,11.112018,0.108903,-0.037789,0.304865
05867,8665039,0.112610,-0.749578,10.978795,0.111314,-0.059378,0.279275
05868,8665064,0.518705,-0.418275,10.967189,0.086329,-0.060864,0.270473
05869,8665089,0.544662,-0.524716,11.010426,0.068054,-0.039802,0.261886
05870,8665114,0.164268,-0.377670,10.547716,0.033591,-0.043337,0.255580
05871,8665139,0.208434,-0.633834,10.307688,0.012595,-0.060366,0.248700
05872,8665164,0.277254,-0.662329,10.291585,0.008231,-0.063570,0.243006
05873,8665189,0.335610,-0.596726,10.191672,-0.004390,-0.065342,0.237519
05874,8665214,0.353261,-0.615680,10.225616,-0.013563,-0.061938,0.228621
05875,8665239,0.288550,-0.614389,10.234529,-0.022288,-0.066909,0.225202
05876,8665264,0.266770,-0.636997,10.226562,-0.028990,-0.066051,0.217859
05877,8665289,0.169672,-0.746357,10.302169,-0.028835,-0.066623,0.215750
05878,8665314,0.036493,-0.815825,10.253519,-0.025602,-0.079618,0.214394
05879,8665339,0.059987,-0.829599,10.309666,-0.022663,-0.094865,0.212464
05880,8665364,0.128396,-0.922201,10.299664,-0.023153,-0.097179,0.210083
05881,8665389,0.079796,-0.963363,10.160891,-0.017798,-0.104438,0.213013
05882,8665414,0.005282,-1.002974,10.121496,-0.012705,-0.108297,0.207531
05883,8665439,0.029692,-1.158964,9.987458,-0.007907,-0.115193,0.212763
05884,8665464,-0.007970,-1.266765,9.789543,0.001784,-0.120729,0.214822
05885,8665489,-0.020187,-1.329633,9.665012,0.011695,-0.135325,0.218899
05886,8665514,-0.043148,-1.301793,9.627077,0.022443,-0.143366,0.221605
05887,8665539,0.008073,-1.332123,9.591487,0.031447,-0.156546,0.230876
05888,8665564,0.053640,-1.401376,9.564448,0.047252,-0.166941,0.243172
05889,8665589,-0.034877,-1.394371,9.607122,0.062249,-0.179923,0.252750
05890,8665614,-0.039747,-1.423544,9.574608,0.077008,-0.192420,0.263841
05891,8665639,-0.008597,-1.423432,9.557862,0.089376,-0.204921,0.271624
05892,8665664,0.001518,-1.406154,9.531322,0.103309,-0.220612,0.279025
05893,8665689,0.039419,-1.364827,9.469812,0.113953,-0.223339,0.286811
05894,8665714,0.045226,-1.385730,9.428246,0.121205,-0.232156,0.286449
05895,8665739,0.046847,-1.416583,9.305740,0.128841,-0.239469,0.281831
05896,8665764,0.107154,-1.438722,9.186169,0.135266,-0.242993,0.273594
05897,8665789,0.175606,-1.368129,9.161222,0.135107,-0.242041,0.261933
05898,8665814,0.277941,-1.353444,9.058369,0.128409,-0.246550,0.245311
05899,8665839,0.346404,-1.311987,8.969506,0.126644,-0.241515,0.237223
05900,8665864,0.414715,-1.130558,8.762105,0.108641,-0.237207,0.228363
05901,8665889,0.404769,-1.199377,8.654405,0.097179,-0.240181,0.218510
05902,8665914,0.546464,-1.121390,8.717343,0.093246,-0.231943,0.215013
05903,8665939,0.552441,-1.023434,8.692169,0.085830,-0.228815,0.209292
05904,8665964,0.531680,-0.798116,8.545021,0.051457,-0.215386,0.196519
05905,8665989,0.614239,-0.919796,8.627887,0.031423,-0.208788,0.194461
05906,8666014,0.601253,-0.870501,8.642472,0.018632,-0.200740,0.188062
05907,8666039,0.671465,-0.816938,8.662037,-0.005494,-0.187251,0.181218
05908,8666064,0.577149,-0.767658,8.696760,-0.027409,-0.176847,0.179813
05909,8666089,0.487438,-0.697978,8.721699,-0.052619,-0.176595,0.167292
05910,8666114,0.687161,-0.720352,8.746698,-0.078006,-0.165547,0.166435
05911,8666139,0.714233,-0.741866,8.726112,-0.098030,-0.147860,0.167906
05912,8666164,0.629752,-0.724737,8.704192,-0.112700,-0.135304,0.159162
05913,8666189,0.626982,-0.814870,8.823040,-0.131781,-0.130226,0.157640
05914,8666214,0.614558,-0.812539,8.900307,-0.144470,-0.122030,0.153532
05915,8666239,0.539234,-0.755523,8.868486,-0.163233,-0.115639,0.143472
05916,8666264,0.512593,-0.770877,8.856124,-0.179148,-0.112759,0.140098
05917,8666289,0.562679,-0.845428,8.968153,-0.188515,-0.103611,0.141706
05918,8666314,0.500881,-0.839360,8.981610,-0.194432,-0.092857,0.142225
05919,8666339,0.424210,-0.877214,9.027789,-0.198354,-0.088941,0.140365
05920,8666364,0.388256,-0.921440,9.095029,-0.210187,-0.084315,0.136148
05921,8666389,0.390058,-0.998968,9.120187,-0.209143,-0.082193,0.135323
05922,8666414,0.386744,-1.087923,9.086619,-0.209975,-0.079714,0.136030
05923,8666439,0.381593,-1.108294,9.115041,-0.206099,-0.075540,0.137023
05924,8666464,0.342905,-1.141381,9.156576,-0.201257,-0.073655,0.132234
05925,8666489,0.310512,-1.198021,9.148157,-0.196932,-0.069180,0.133236
05926,8666514,0.264812,-1.228596,9.107682,-0.188924,-0.070063,0.131445
05927,8666539,0.241093,-1.234390,9.089676,-0.179239,-0.062314,0.131746
05928,8666564,0.214264,-1.233259,9.069235,-0.170735,-0.061585,0.130158
05929,8666589,0.187633,-1.242778,9.060193,-0.159171,-0.061981,0.131256
05930,8666614,0.159010,-1.239604,9.004108,-0.151822,-0.058834,0.129690
05931,8666639,0.119378,-1.208978,8.979075,-0.141014,-0.058363,0.132868
05932,8666664,0.108932,-1.214819,8.864123,-0.132287,-0.058591,0.130457
05933,8666689,0.122443,-1.235785,8.810655,-0.122799,-0.058618,0.130463
05934,8666714,0.080108,-1.219620,8.836617,-0.112255,-0.056933,0.131630
05935,8666739,0.095564,-1.201932,8.800330,-0.097607,-0.055112,0.129870
05936,8666764,0.096961,-1.181668,8.816677,-0.088945,-0.051054,0.125369
05937,8666789,0.043234,-1.155181,8.802365,-0.081263,-0.052533,0.130454
05938,8666814,0.073325,-1.185058,8.776106,-0.068298,-0.051032,0.128645
05939,8666088,NaN,NaN,NaN,NaN,NaN,NaN
05940,8666839,0.078387,-1.097292,8.790505,-0.056899,-0.050807,0.132868
05941,8666864,0.084085,-1.089110,8.739997,-0.048000,-0.046362,0.130878
05942,8666889,0.080394,-1.036492,8.711852,-0.041778,-0.044258,0.133445
05943,8666914,0.061674,-0.980237,8.723171,-0.029933,-0.042954,0.133615
05944,8666939,0.092195,-0.952628,8.692039,-0.025114,-0.038792,0.135005
05945,8666964,0.111049,-0.901009,8.709259,-0.020358,-0.041452,0.130943
05946,8666989,0.132138,-0.864446,8.737517,-0.016402,-0.034016,0.139765
05947,8667014,0.114246,-0.802276,8.765992,-0.011021,-0.031956,0.139017
05948,8667039,0.178724,-0.565560,8.600502,-0.017691,-0.029753,0.141337
05949,8667064,0.059626,-0.855425,8.830196,-0.014484,-0.026181,0.139038
05950,8667089,0.260159,-0.705472,8.999365,0.000710,-0.021571,0.144242
05951,8667114,0.068173,-0.382691,9.026976,-0.005731,-0.017533,0.144266
05952,8667139,0.131095,-0.451781,9.066664,-0.018990,-0.016885,0.148662
05953,8667164,0.202370,-0.574646,9.157480,-0.012048,-0.009519,0.151759
05954,8667189,0.141210,-0.445188,9.167618,-0.007074,-0.011136,0.153624
05955,8667214,0.213360,-0.261421,9.256215,-0.010371,-0.004368,0.157898
05956,8667239,0.041545,-0.142692,9.380170,-0.019489,-0.005554,0.161227
05957,8667264,-0.044625,-0.136016,9.389087,-0.025009,-0.011152,0.165873
05958,8667289,0.021457,-0.182447,9.414261,-0.026678,-0.017501,0.172838
05959,8667314,0.091906,-0.091512,9.403486,-0.029287,-0.013521,0.181178
05960,8667339,0.053877,0.029172,9.517480,-0.037906,-0.008987,0.181692
05961,8667364,-0.073055,-0.019477,9.590387,-0.047041,-0.013973,0.187489
05962,8667389,-0.035990,-0.045291,9.641741,-0.047466,-0.017640,0.190536
05963,8667414,-0.072210,0.041354,9.707504,-0.051546,-0.025269,0.195705
05964,8667439,-0.066800,0.025373,9.776453,-0.059526,-0.025202,0.202673
05965,8667464,-0.088983,0.091910,9.821521,-0.065993,-0.030679,0.205765
05966,8667489,-0.101474,0.055741,9.875354,-0.067979,-0.031364,0.211307
05967,8667514,-0.153741,0.014634,9.916504,-0.074881,-0.033598,0.215995
05968,8667539,-0.209763,0.004424,9.902918,-0.074942,-0.042051,0.225485
05969,8667564,-0.186054,-0.023629,9.918531,-0.079426,-0.045425,0.230277
05970,8667589,-0.202675,-0.023822,9.945785,-0.083703,-0.052731,0.233629
05971,8667614,-0.219279,-0.088159,9.906585,-0.085564,-0.057559,0.240655
05972,8667639,-0.243648,-0.115844,9.896835,-0.086728,-0.067697,0.245299
05973,8667664,-0.246360,-0.138326,9.886200,-0.090660,-0.070792,0.245491
05974,8667689,-0.310903,-0.235283,9.954717,-0.087343,-0.072542,0.251450
05975,8667714,-0.342909,-0.198363,9.982339,-0.081275,-0.082126,0.254583
05976,8667739,-0.402502,-0.178586,9.993291,-0.083894,-0.084509,0.261622
05977,8667764,-0.389539,-0.220921,10.006499,-0.080954,-0.094480,0.262693
05978,8667789,-0.382749,-0.299538,10.004564,-0.076167,-0.100251,0.269239
05979,8667814,-0.387279,-0.253268,10.067302,-0.068943,-0.105995,0.272578
05980,8667839,-0.385400,-0.260632,10.084425,-0.064890,-0.115222,0.277490
05981,8667864,-0.409502,-0.227231,10.076638,-0.062086,-0.118428,0.280695
